order_id,customer_id,order_date,product_category,order_value,payment_method,delivered
869,133,2025-05-18 00:00:00,Clothing,83.65,Wallet,1
870,22,2025-05-19 00:00:00,Home,69.8,Cash,1
871,269,2025-05-20 00:00:00,Beauty,69.98,Debit Card,0
872,161,2025-05-21 00:00:00,Books,63,Credit Card,1
873,107,2025-05-22 00:00:00,Books,55.34,Debit Card,1
874,279,2025-05-23 00:00:00,Home,32.41,Cash,1
875,235,2025-05-24 00:00:00,Clothing,51.4,Cash,1
876,18,2025-05-25 00:00:00,Books,1.96,Cash,1
877,242,2025-05-26 00:00:00,Clothing,48.57,Cash,1
878,117,2025-05-27 00:00:00,Home,75.23,UPI,1
879,286,2025-05-28 00:00:00,Clothing,34.69,Credit Card,1
880,282,2025-05-29 00:00:00,Clothing,22.12,UPI,1
881,144,2025-05-30 00:00:00,Clothing,16.25,Cash,1
882,205,2025-05-31 00:00:00,Books,51.47,Wallet,1
883,39,2025-06-01 00:00:00,Electronics,59.01,UPI,1
884,154,2025-06-02 00:00:00,Beauty,102.38,Cash,1
885,176,2025-06-03 00:00:00,Clothing,20.95,Cash,1
886,241,2025-06-04 00:00:00,Clothing,73.43,Credit Card,1
887,134,2025-06-05 00:00:00,Clothing,41.2,Debit Card,0
888,46,2025-06-06 00:00:00,Electronics,107.21,UPI,1
889,50,2025-06-07 00:00:00,Home,37.52,UPI,1
890,166,2025-06-08 00:00:00,Books,36.45,UPI,1
891,106,2025-06-09 00:00:00,Electronics,43.12,Cash,1
892,216,2025-06-10 00:00:00,Clothing,69.18,Credit Card,1
893,146,2025-06-11 00:00:00,Electronics,167.18,Cash,1
894,72,2025-06-12 00:00:00,Electronics,3.82,Cash,1
895,273,2025-06-13 00:00:00,Electronics,2.75,Wallet,1
896,247,2025-06-14 00:00:00,Home,138.67,Credit Card,1
897,186,2025-06-15 00:00:00,Beauty,37.74,UPI,1
898,70,2025-06-16 00:00:00,Books,47.71,Debit Card,1
899,150,2025-06-17 00:00:00,Home,32.93,UPI,1
900,246,2025-06-18 00:00:00,Home,4.92,Cash,1
901,262,2025-06-19 00:00:00,Beauty,73.07,Credit Card,1
902,26,2025-06-20 00:00:00,Home,68.76,Credit Card,1
903,140,2025-06-21 00:00:00,Electronics,18.68,Credit Card,1
904,99,2025-06-22 00:00:00,Electronics,18.28,Wallet,1
905,278,2025-06-23 00:00:00,Clothing,90.96,UPI,1
906,51,2025-06-24 00:00:00,Home,3.76,Wallet,1
907,151,2025-06-25 00:00:00,Clothing,106.48,Debit Card,1
908,104,2025-06-26 00:00:00,Books,14.83,Cash,1
909,89,2025-06-27 00:00:00,Electronics,44.95,Wallet,1
910,141,2025-06-28 00:00:00,Books,137.44,Wallet,1
911,213,2025-06-29 00:00:00,Beauty,56.68,Cash,1
912,233,2025-06-30 00:00:00,Electronics,26.76,Credit Card,0
913,183,2025-07-01 00:00:00,Books,58.48,Cash,1
914,251,2025-07-02 00:00:00,Beauty,21.08,UPI,1
915,9,2025-07-03 00:00:00,Books,16.24,Cash,1
916,79,2025-07-04 00:00:00,Beauty,285.44,Credit Card,1
917,52,2025-07-05 00:00:00,Beauty,69.47,Cash,0
918,269,2025-07-06 00:00:00,Electronics,51.74,Wallet,1
919,226,2025-07-07 00:00:00,Clothing,21.95,Debit Card,1
920,51,2025-07-08 00:00:00,Beauty,2.52,Wallet,1
921,186,2025-07-09 00:00:00,Beauty,1.58,Debit Card,1
922,34,2025-07-10 00:00:00,Electronics,40.39,Cash,1
923,291,2025-07-11 00:00:00,Clothing,71.78,UPI,1
924,230,2025-07-12 00:00:00,Home,38.54,Cash,1
925,131,2025-07-13 00:00:00,Home,91.88,Credit Card,1
926,120,2025-07-14 00:00:00,Clothing,1.7,Cash,1
927,247,2025-07-15 00:00:00,Books,22.84,Debit Card,1
928,192,2025-07-16 00:00:00,Electronics,13.53,Wallet,1
929,210,2025-07-17 00:00:00,Clothing,29.64,UPI,1
930,103,2025-07-18 00:00:00,Home,3.76,Cash,1
931,133,2025-07-19 00:00:00,Beauty,154.1,Cash,1
932,139,2025-07-20 00:00:00,Home,12.63,Wallet,1
933,121,2025-07-21 00:00:00,Beauty,127.75,UPI,1
934,94,2025-07-22 00:00:00,Electronics,27.75,Cash,1
935,129,2025-07-23 00:00:00,Beauty,211.76,Cash,1
936,91,2025-07-24 00:00:00,Clothing,40.38,Debit Card,1
937,92,2025-07-25 00:00:00,Beauty,133.56,Debit Card,1
938,63,2025-07-26 00:00:00,Books,0.27,Credit Card,1
939,29,2025-07-27 00:00:00,Clothing,68.96,Wallet,1
940,210,2025-07-28 00:00:00,Electronics,116.68,UPI,1
941,12,2025-07-29 00:00:00,Clothing,7.52,Cash,1
942,297,2025-07-30 00:00:00,Books,5.05,Cash,1
943,130,2025-07-31 00:00:00,Electronics,27.63,Credit Card,1
944,293,2025-08-01 00:00:00,Home,135.66,Cash,1
945,173,2025-08-02 00:00:00,Books,39.09,Wallet,1
946,208,2025-08-03 00:00:00,Electronics,37.48,Credit Card,1
947,24,2025-08-04 00:00:00,Beauty,7.61,Wallet,1
948,99,2025-08-05 00:00:00,Clothing,0.04,Credit Card,1
949,139,2025-08-06 00:00:00,Electronics,83.07,Cash,1
950,174,2025-08-07 00:00:00,Clothing,4.58,Credit Card,1
951,29,2025-08-08 00:00:00,Beauty,50.24,Debit Card,1
952,143,2025-08-09 00:00:00,Electronics,123.03,UPI,1
953,42,2025-08-10 00:00:00,Home,11.7,Cash,1
954,299,2025-08-11 00:00:00,Books,54.72,UPI,1
955,208,2025-08-12 00:00:00,Electronics,4.1,Cash,1
956,192,2025-08-13 00:00:00,Beauty,46.29,UPI,1
957,160,2025-08-14 00:00:00,Electronics,8.95,Debit Card,1
958,64,2025-08-15 00:00:00,Clothing,66.58,UPI,1
959,243,2025-08-16 00:00:00,Electronics,17.92,Credit Card,1
960,258,2025-08-17 00:00:00,Home,31.12,UPI,1
961,152,2025-08-18 00:00:00,Electronics,45.74,Cash,1
962,215,2025-08-19 00:00:00,Books,9.39,Wallet,1
963,166,2025-08-20 00:00:00,Electronics,67.67,UPI,1
964,31,2025-08-21 00:00:00,Clothing,18.02,UPI,0
965,232,2025-08-22 00:00:00,Electronics,54.29,UPI,1
966,282,2025-08-23 00:00:00,Home,8.62,Cash,1
967,29,2025-08-24 00:00:00,Beauty,58.26,UPI,1
968,195,2025-08-25 00:00:00,Electronics,6.86,Cash,1
969,256,2025-08-26 00:00:00,Electronics,27.7,Cash,1
970,281,2025-08-27 00:00:00,Books,14.2,Wallet,1
971,294,2025-08-28 00:00:00,Home,68.99,Credit Card,1
972,87,2025-08-29 00:00:00,Beauty,15.19,Cash,1
973,149,2025-08-30 00:00:00,Clothing,106.73,Debit Card,0
974,249,2025-08-31 00:00:00,Electronics,111.2,UPI,1
975,283,2025-09-01 00:00:00,Beauty,10.94,Debit Card,1
976,198,2025-09-02 00:00:00,Clothing,47.58,UPI,1
977,44,2025-09-03 00:00:00,Home,4.59,Wallet,1
978,28,2025-09-04 00:00:00,Home,24.84,Cash,1
979,17,2025-09-05 00:00:00,Beauty,62.47,Credit Card,1
980,127,2025-09-06 00:00:00,Clothing,53.86,Cash,1
981,168,2025-09-07 00:00:00,Home,49,UPI,1
982,244,2025-09-08 00:00:00,Beauty,16.6,Credit Card,1
983,76,2025-09-09 00:00:00,Home,23.74,Cash,1
984,231,2025-09-10 00:00:00,Home,5.43,Credit Card,1
985,204,2025-09-11 00:00:00,Home,63.47,UPI,1
986,248,2025-09-12 00:00:00,Books,35.05,Wallet,1
987,214,2025-09-13 00:00:00,Clothing,61.68,Wallet,1
988,215,2025-09-14 00:00:00,Beauty,14.31,Cash,1
989,158,2025-09-15 00:00:00,Beauty,19.61,Debit Card,1
990,69,2025-09-16 00:00:00,Clothing,20.34,UPI,1
991,85,2025-09-17 00:00:00,Clothing,1.3,Cash,1
992,267,2025-09-18 00:00:00,Clothing,20.86,Cash,1
993,69,2025-09-19 00:00:00,Clothing,81.3,Wallet,1
994,99,2025-09-20 00:00:00,Electronics,113.8,Credit Card,1
995,216,2025-09-21 00:00:00,Beauty,36.51,UPI,1
996,161,2025-09-22 00:00:00,Electronics,30.39,Credit Card,1
997,94,2025-09-23 00:00:00,Home,1.57,UPI,1
998,174,2025-09-24 00:00:00,Home,105.68,Debit Card,1
999,165,2025-09-25 00:00:00,Beauty,0.65,Wallet,1
1000,115,2025-09-26 00:00:00,Home,144.79,Debit Card,1
